zona,duracion_ms,timestamp
NARIZ,599.7,11:21:54
OJOS,365.9,11:21:55
NARIZ,971.8,11:21:56
OJOS,361.7,11:21:56
BOCA,199.5,11:21:56
OJOS,1500.3,11:21:58
NARIZ,433.2,11:21:58
OJOS,4533.7,11:22:03
NARIZ,187.9,11:22:03
BOCA,1445.5,11:22:04
OJOS,582.4,11:22:05
BOCA,217.0,11:22:05
OJOS,1517.3,11:22:07
NARIZ,165.5,11:22:07
OJOS,717.2,11:22:08
NARIZ,383.7,11:22:08
OJOS,185.8,11:22:08
NARIZ,200.3,11:22:08
OJOS,1513.4,11:22:10
NARIZ,717.6,11:22:11
OJOS,182.5,11:22:11
NARIZ,183.4,11:22:11
OJOS,203.8,11:22:11
NARIZ,407.5,11:22:12
OJOS,388.3,11:22:12
NARIZ,916.4,11:22:13
OJOS,388.1,11:22:13
NARIZ,195.9,11:22:13
OJOS,382.9,11:22:14
BOCA,383.8,11:22:14
NARIZ,665.7,11:22:15
OJOS,201.1,11:22:15
NARIZ,1098.8,11:22:16
BOCA,192.0,11:22:16
NARIZ,375.0,11:22:17
BOCA,566.3,11:22:17
OJOS,200.4,11:22:18
NARIZ,216.6,11:22:18
BOCA,549.7,11:22:18
NARIZ,183.9,11:22:18
BOCA,183.3,11:22:19
NARIZ,166.2,11:22:19
OJOS,169.6,11:22:19
BOCA,181.1,11:22:19
NARIZ,165.9,11:22:19
BOCA,1151.6,11:22:20
NARIZ,200.3,11:22:21
BOCA,781.3,11:22:21
NARIZ,383.4,11:22:22
BOCA,482.0,11:22:22
NARIZ,208.0,11:22:23
OJOS,976.0,11:22:24
NARIZ,200.4,11:22:24
OJOS,717.3,11:22:24
NARIZ,182.5,11:22:25
OJOS,335.7,11:22:25
NARIZ,167.3,11:22:25
OJOS,390.8,11:22:25
NARIZ,415.3,11:22:26
OJOS,185.1,11:22:26
NARIZ,1350.3,11:22:27
BOCA,1043.7,11:22:28
NARIZ,845.1,11:22:29
OJOS,5150.0,11:22:34
NARIZ,392.4,11:22:35
OJOS,172.2,11:22:35
NARIZ,179.1,11:22:35
OJOS,405.7,11:22:36
NARIZ,742.9,11:22:36
OJOS,526.2,11:22:37
NARIZ,181.2,11:22:37
OJOS,244.7,11:22:37
NARIZ,307.0,11:22:38
OJOS,3114.0,11:22:41
OTRO,383.0,11:22:41
NARIZ,194.7,11:22:41
OJOS,1611.0,11:22:43
NARIZ,578.9,11:22:44
BOCA,414.8,11:22:44
NARIZ,192.5,11:22:44
OJOS,2018.0,11:22:46
NARIZ,1902.9,11:22:48
OJOS,552.4,11:22:49
NARIZ,192.4,11:22:49
OJOS,220.9,11:22:49
NARIZ,576.9,11:22:50
OJOS,177.0,11:22:50
NARIZ,828.5,11:22:51
OJOS,371.8,11:22:51
BOCA,958.0,11:22:52
NARIZ,175.5,11:22:52
OTRO,7062.8,11:22:59
OJOS,213.9,11:22:59
OTRO,204877.7,11:26:24
BOCA,167.6,11:26:24
NARIZ,1783.1,11:26:26
OTRO,191239.4,11:29:37
OJOS,1757.9,11:29:39
OTRO,2641.0,11:29:42
OJOS,416.4,11:29:42
OTRO,733.2,11:29:43
OJOS,417.9,11:29:43
NARIZ,200.4,11:29:44
OJOS,181.7,11:29:44
OTRO,1533.0,11:29:45
OJOS,190.0,11:29:46
OTRO,3843.5,11:29:49
BOCA,499.6,11:29:50
OTRO,833.1,11:29:51
OJOS,1233.3,11:29:52
OTRO,366.6,11:29:52
OJOS,399.8,11:29:53
OTRO,966.9,11:29:54
OJOS,483.0,11:29:54
OTRO,3033.3,11:29:57
OJOS,183.7,11:29:57
OTRO,2866.5,11:30:00
OJOS,749.6,11:30:01
OTRO,983.4,11:30:02
OJOS,1983.2,11:30:04
OTRO,1922.4,11:30:06
OJOS,177.6,11:30:06
OTRO,383.3,11:30:06
OJOS,383.3,11:30:07
OTRO,200.1,11:30:07
OJOS,200.2,11:30:07
OTRO,1681.3,11:30:09
NARIZ,569.9,11:30:09
OJOS,681.5,11:30:10
OTRO,1083.7,11:30:11
OJOS,199.7,11:30:11
OTRO,1934.5,11:30:13
NARIZ,215.3,11:30:14
OJOS,1150.4,11:30:15
BOCA,183.3,11:30:15
OJOS,649.6,11:30:16
OTRO,2116.6,11:30:18
OJOS,183.3,11:30:18
OTRO,200.5,11:30:18
OJOS,416.5,11:30:18
OTRO,1265.9,11:30:20
OJOS,367.4,11:30:20
OTRO,799.7,11:30:21
OJOS,199.7,11:30:21
NARIZ,200.1,11:30:21
OTRO,766.7,11:30:22
OJOS,200.4,11:30:22
OTRO,1034.8,11:30:23
OJOS,600.5,11:30:24
OTRO,601.4,11:30:25
NARIZ,179.4,11:30:25
BOCA,400.4,11:30:25
OJOS,399.7,11:30:25
OTRO,983.3,11:30:26
OJOS,202.1,11:30:27
OTRO,964.3,11:30:28
BOCA,200.1,11:30:28
OJOS,183.1,11:30:28
OTRO,283.5,11:30:28
OJOS,450.4,11:30:29
OTRO,182.9,11:30:29
BOCA,200.1,11:30:29
NARIZ,216.3,11:30:29
OTRO,1083.4,11:30:30
OJOS,550.7,11:30:31
OTRO,2815.8,11:30:34
OJOS,199.9,11:30:34
BOCA,200.2,11:30:34
NARIZ,14210.5,11:30:48
OJOS,467.1,11:30:49
OTRO,380.4,11:30:49
BOCA,685.5,11:30:50
OJOS,182.2,11:30:50
BOCA,173.9,11:30:50
OTRO,165.1,11:30:50
OJOS,645.5,11:30:51
OTRO,220.7,11:30:51
OJOS,184.2,11:30:52
NARIZ,194.4,11:30:52
BOCA,255.5,11:30:52
OTRO,233.7,11:30:52
OJOS,1100.6,11:30:53
BOCA,198.8,11:30:54
OJOS,194.2,11:30:54
BOCA,200.5,11:30:54
OTRO,388.7,11:30:54
OJOS,433.8,11:30:55
OTRO,416.3,11:30:55
NARIZ,400.0,11:30:56
BOCA,666.6,11:30:56
OTRO,183.8,11:30:56
BOCA,200.5,11:30:57
NARIZ,196.1,11:30:57
OJOS,565.7,11:30:57
OTRO,5448.9,11:31:03
OJOS,405.1,11:31:03
OTRO,209.8,11:31:03
NARIZ,388.0,11:31:04
OJOS,187.8,11:31:04
OTRO,3844.5,11:31:08
BOCA,326.8,11:31:08
OTRO,214.8,11:31:08
OJOS,5421.7,11:31:14
OTRO,396.1,11:31:14
OJOS,1023.0,11:31:15
OTRO,186.2,11:31:15
OJOS,434.2,11:31:16
OTRO,211.0,11:31:16
OJOS,1149.8,11:31:17
NARIZ,205.4,11:31:17
OJOS,1056.1,11:31:18
OTRO,237.9,11:31:19
OJOS,2005.5,11:31:21
OTRO,200.0,11:31:21
OJOS,2049.4,11:31:23
BOCA,182.9,11:31:23
OJOS,217.1,11:31:23
NARIZ,766.2,11:31:24
BOCA,701.0,11:31:25
OTRO,399.8,11:31:25
NARIZ,282.4,11:31:26
OTRO,2454.4,11:31:28
OJOS,179.8,11:31:28
OTRO,9609.6,11:31:38
OJOS,839.3,11:31:39
OTRO,230.2,11:31:39
OJOS,2243.8,11:31:41
OTRO,5909.8,11:31:47
BOCA,199.8,11:31:47
OTRO,5743.8,11:31:53
OJOS,11904.4,11:32:05
OTRO,2850.2,11:32:08
NARIZ,233.5,11:32:08
BOCA,400.0,11:32:08
OTRO,599.8,11:32:09
NARIZ,450.0,11:32:09
OTRO,399.8,11:32:10
OJOS,200.0,11:32:10
OTRO,400.0,11:32:10
OJOS,4632.9,11:32:15
OTRO,383.6,11:32:15
OJOS,416.7,11:32:16
BOCA,369.9,11:32:16
NARIZ,401.1,11:32:17
OJOS,178.9,11:32:17
NARIZ,183.2,11:32:17
OJOS,1300.1,11:32:18
BOCA,2149.9,11:32:20
OTRO,383.3,11:32:21
OJOS,1933.1,11:32:23
OTRO,599.9,11:32:23
OJOS,550.6,11:32:24
OTRO,199.4,11:32:24
BOCA,366.8,11:32:24
OTRO,416.5,11:32:25
OJOS,1016.6,11:32:26
OTRO,5763.8,11:32:32
NARIZ,214.0,11:32:32
OTRO,915.8,11:32:33
OJOS,189.5,11:32:33
OTRO,617.0,11:32:34
NARIZ,193.8,11:32:34
OTRO,908.5,11:32:35
OJOS,964.6,11:32:36
NARIZ,216.1,11:32:36
OTRO,775.4,11:32:37
OJOS,1242.8,11:32:38
OTRO,182.6,11:32:38
OJOS,1921.9,11:32:40
OTRO,176.9,11:32:40
OJOS,3001.1,11:32:43
OTRO,198.7,11:32:43
OJOS,6883.3,11:32:50
OTRO,900.3,11:32:51
BOCA,482.5,11:32:52
OTRO,586.3,11:32:52
BOCA,213.9,11:32:52
OTRO,1083.3,11:32:53
OJOS,200.1,11:32:54
NARIZ,601.6,11:32:54
BOCA,200.6,11:32:54
OTRO,616.4,11:32:55
NARIZ,236.0,11:32:55
BOCA,213.6,11:32:56
NARIZ,434.4,11:32:56
OJOS,213.9,11:32:56
NARIZ,185.4,11:32:56
OJOS,2735.6,11:32:59
OTRO,247.0,11:32:59
OJOS,832.3,11:33:00
OTRO,749.2,11:33:01
OJOS,451.2,11:33:01
OTRO,232.9,11:33:02
OJOS,900.8,11:33:03
OTRO,340.9,11:33:03
OJOS,474.7,11:33:03
OTRO,1715.8,11:33:05
OJOS,417.3,11:33:05
OTRO,254.7,11:33:06
OJOS,1478.3,11:33:07
OTRO,233.1,11:33:07
OJOS,1216.4,11:33:09
OTRO,231.9,11:33:09
OJOS,2484.9,11:33:11
OTRO,600.1,11:33:12
OJOS,5633.5,11:33:18
OTRO,199.5,11:33:18
OJOS,1662.1,11:33:19
OTRO,203.2,11:33:20
OJOS,396.8,11:33:20
BOCA,273.3,11:33:20
OTRO,1106.8,11:33:21
BOCA,173.4,11:33:22
OTRO,816.7,11:33:22
BOCA,198.9,11:33:23
OTRO,2295.1,11:33:25
OJOS,930.9,11:33:26
OTRO,1544.4,11:33:27
OJOS,1914.4,11:33:29
NARIZ,399.9,11:33:30
OJOS,950.1,11:33:31
NARIZ,215.5,11:33:31
OJOS,184.5,11:33:31
NARIZ,417.0,11:33:31
OJOS,1200.1,11:33:33
OTRO,218.2,11:33:33
OJOS,1930.9,11:33:35
OTRO,1205.8,11:33:36
OJOS,1261.6,11:33:37
OTRO,253.7,11:33:38
OJOS,1645.5,11:33:39
OTRO,199.9,11:33:39
OJOS,400.3,11:33:40
OTRO,199.5,11:33:40
BOCA,367.0,11:33:40
OJOS,199.8,11:33:41
OTRO,189.0,11:33:41
OJOS,177.7,11:33:41
OTRO,166.7,11:33:41
OJOS,945.7,11:33:42
OTRO,189.1,11:33:42
OJOS,1026.0,11:33:43
OTRO,404.0,11:33:44
OJOS,405.5,11:33:44
BOCA,192.6,11:33:44
OJOS,3015.6,11:33:47
OTRO,227.0,11:33:48
OJOS,644.8,11:33:48
OTRO,1196.6,11:33:49
OJOS,213.7,11:33:50
OTRO,417.4,11:33:50
NARIZ,181.3,11:33:50
OTRO,4666.0,11:33:55
OJOS,232.8,11:33:55
OTRO,1658.2,11:33:57
OJOS,195.3,11:33:57
OTRO,381.1,11:33:57
OJOS,383.2,11:33:58
OTRO,223.3,11:33:58
OJOS,194.9,11:33:58
OTRO,3821.0,11:34:02
OJOS,1933.1,11:34:04
OTRO,467.8,11:34:04
OJOS,965.4,11:34:05
OTRO,199.8,11:34:05
OJOS,533.6,11:34:06
OTRO,400.1,11:34:06
OJOS,950.7,11:34:07
OTRO,183.0,11:34:08
OJOS,415.9,11:34:08
BOCA,401.0,11:34:08
OJOS,1228.9,11:34:10
NARIZ,466.5,11:34:10
OJOS,170.1,11:34:10
NARIZ,650.5,11:34:11
OJOS,1249.8,11:34:12
BOCA,418.6,11:34:13
NARIZ,214.7,11:34:13
OJOS,2233.5,11:34:15
NARIZ,166.9,11:34:15
OJOS,582.4,11:34:16
OTRO,217.1,11:34:16
OJOS,3782.7,11:34:20
OTRO,193.3,11:34:20
OJOS,1556.6,11:34:21
NARIZ,616.4,11:34:22
OJOS,432.7,11:34:23
NARIZ,189.9,11:34:23
BOCA,417.6,11:34:23
OJOS,215.0,11:34:23
NARIZ,224.3,11:34:24
OJOS,200.6,11:34:24
NARIZ,373.8,11:34:24
OJOS,709.0,11:34:25
OTRO,305.3,11:34:25
BOCA,211.1,11:34:25
OJOS,1064.5,11:34:26
OTRO,172.2,11:34:27
OJOS,677.6,11:34:27
NARIZ,537.0,11:34:28
OJOS,677.2,11:34:29
NARIZ,437.7,11:34:29
OJOS,471.3,11:34:29
NARIZ,208.5,11:34:30
BOCA,1322.5,11:34:31
NARIZ,216.3,11:34:31
OTRO,244.8,11:34:31
OJOS,181.3,11:34:32
OTRO,208.7,11:34:32
OJOS,225.1,11:34:32
NARIZ,198.0,11:34:32
OJOS,208.0,11:34:32
BOCA,212.4,11:34:33
OJOS,182.2,11:34:33
OTRO,201.4,11:34:33
BOCA,194.2,11:34:33
OJOS,1425.9,11:34:35
OTRO,178.4,11:34:35
BOCA,193.6,11:34:35
OTRO,424.3,11:34:35
NARIZ,248.1,11:34:36
OTRO,346.6,11:34:36
NARIZ,211.3,11:34:36
OTRO,200.3,11:34:36
OJOS,366.5,11:34:37
OTRO,201.5,11:34:37
OJOS,188.9,11:34:37
OTRO,193.6,11:34:37
BOCA,194.4,11:34:38
OJOS,663.2,11:34:38
BOCA,426.4,11:34:39
OTRO,639.2,11:34:39
BOCA,433.5,11:34:40
OTRO,1062.5,11:34:41
OJOS,396.3,11:34:41
NARIZ,211.1,11:34:41
OJOS,863.0,11:34:42
OTRO,831.3,11:34:43
NARIZ,669.7,11:34:44
OJOS,175.5,11:34:44
NARIZ,1288.3,11:34:45
OJOS,176.6,11:34:45
BOCA,180.4,11:34:46
NARIZ,223.3,11:34:46
OTRO,600.6,11:34:46
NARIZ,197.2,11:34:47
BOCA,965.2,11:34:48
OTRO,4101.4,11:34:52
OJOS,3447.3,11:34:55
NARIZ,400.5,11:34:56
OJOS,210.1,11:34:56
NARIZ,380.6,11:34:56
OJOS,494.5,11:34:57
OTRO,395.1,11:34:57
OJOS,171.0,11:34:57
BOCA,767.4,11:34:58
OJOS,765.3,11:34:59
NARIZ,828.9,11:35:00
BOCA,421.0,11:35:00
OJOS,563.1,11:35:01
OTRO,384.3,11:35:01
OJOS,395.4,11:35:01
BOCA,201.3,11:35:02
OTRO,190.7,11:35:02
BOCA,191.3,11:35:02
OTRO,590.8,11:35:03
BOCA,225.8,11:35:03
OTRO,370.2,11:35:03
BOCA,197.7,11:35:03
OJOS,195.7,11:35:03
OTRO,363.3,11:35:04
BOCA,508.2,11:35:04
NARIZ,204.9,11:35:05
OJOS,195.5,11:35:05
NARIZ,205.3,11:35:05
BOCA,188.9,11:35:05
OTRO,388.0,11:35:06
BOCA,172.0,11:35:06
OTRO,213.4,11:35:06
BOCA,165.8,11:35:06
OTRO,182.9,11:35:06
OJOS,850.6,11:35:07
NARIZ,184.1,11:35:07
OJOS,4171.8,11:35:11
NARIZ,380.9,11:35:12
OJOS,868.8,11:35:13
NARIZ,492.7,11:35:13
OJOS,692.7,11:35:14
OTRO,202.0,11:35:14
OJOS,3571.3,11:35:18
BOCA,175.0,11:35:18
OTRO,332.7,11:35:18
BOCA,150.1,11:35:18
NARIZ,182.8,11:35:19
OTRO,209.5,11:35:19
OJOS,4172.6,11:35:23
BOCA,192.3,11:35:23
OJOS,1253.7,11:35:24
BOCA,190.5,11:35:25
OTRO,433.0,11:35:25
NARIZ,228.2,11:35:25
OTRO,269.8,11:35:25
OJOS,672.4,11:35:26
NARIZ,214.9,11:35:26
BOCA,632.6,11:35:27
NARIZ,229.9,11:35:27
BOCA,200.0,11:35:27
OTRO,223.3,11:35:28
OJOS,376.9,11:35:28
OTRO,766.2,11:35:29
OJOS,203.8,11:35:29
BOCA,563.2,11:35:30
OTRO,193.5,11:35:30
BOCA,630.1,11:35:30
OTRO,209.1,11:35:31
NARIZ,202.1,11:35:31
BOCA,199.5,11:35:31
OTRO,1304.1,11:35:32
OJOS,890.0,11:35:33
OTRO,237.6,11:35:33
OJOS,241.1,11:35:34
OTRO,268.8,11:35:34
OJOS,1914.8,11:35:36
OTRO,251.2,11:35:36
OJOS,213.7,11:35:36
OTRO,213.1,11:35:37
OJOS,9025.9,11:35:46
OTRO,203.8,11:35:46
OJOS,149.0,11:35:46
OTRO,167.4,11:35:46
NARIZ,173.4,11:35:46
OTRO,188.5,11:35:46
OJOS,1546.4,11:35:48
NARIZ,349.5,11:35:48
OJOS,3745.5,11:35:52
OTRO,742.3,11:35:53
OJOS,324.2,11:35:53
OTRO,156.5,11:35:53
OJOS,173.3,11:35:53
OTRO,549.0,11:35:54
BOCA,516.7,11:35:55
OJOS,172.5,11:35:55
BOCA,177.6,11:35:55
OTRO,656.7,11:35:56
NARIZ,186.1,11:35:56
OJOS,361.9,11:35:56
NARIZ,419.5,11:35:57
OJOS,174.8,11:35:57
OTRO,535.9,11:35:57
OJOS,498.7,11:35:58
OTRO,165.0,11:35:58
NARIZ,188.6,11:35:58
OJOS,177.5,11:35:58
NARIZ,194.7,11:35:58
OJOS,172.3,11:35:59
NARIZ,184.4,11:35:59
OJOS,176.2,11:35:59
OTRO,340.2,11:35:59
BOCA,344.3,11:36:00
NARIZ,347.2,11:36:00
OJOS,689.0,11:36:01
NARIZ,347.4,11:36:01
BOCA,4247.1,11:36:05
OTRO,13445.0,11:36:19
NARIZ,752.4,11:36:20
OJOS,444.6,11:36:20
NARIZ,464.2,11:36:20
OJOS,578.9,11:36:21
NARIZ,169.3,11:36:21
BOCA,508.0,11:36:22
OJOS,727.3,11:36:22
OTRO,3751.4,11:36:26
BOCA,296.6,11:36:26
OJOS,351.7,11:36:27
BOCA,193.5,11:36:27
OTRO,172.4,11:36:27
BOCA,177.1,11:36:27
OJOS,185.4,11:36:28
BOCA,188.1,11:36:28
NARIZ,152.2,11:36:28
OJOS,349.2,11:36:28
BOCA,331.0,11:36:29
OJOS,352.3,11:36:29
OTRO,513.7,11:36:29
OJOS,183.1,11:36:30
BOCA,398.1,11:36:30
OJOS,181.9,11:36:30
NARIZ,175.9,11:36:30
OJOS,171.7,11:36:31
NARIZ,328.3,11:36:31
OJOS,1014.3,11:36:32
OTRO,332.6,11:36:32
OJOS,200.8,11:36:32
OTRO,364.2,11:36:33
BOCA,383.3,11:36:33
OTRO,163.6,11:36:33
BOCA,164.2,11:36:33
OTRO,323.3,11:36:34
OJOS,333.5,11:36:34
OTRO,184.5,11:36:34
OJOS,691.2,11:36:35
BOCA,500.4,11:36:36
NARIZ,156.6,11:36:36
OJOS,174.2,11:36:36
NARIZ,186.5,11:36:36
OJOS,746.2,11:36:37
NARIZ,336.0,11:36:37
OJOS,327.7,11:36:37
NARIZ,328.8,11:36:38
OJOS,533.7,11:36:38
OTRO,523.2,11:36:39
BOCA,356.2,11:36:39
OTRO,345.8,11:36:40
OJOS,343.2,11:36:40
BOCA,188.6,11:36:40
OTRO,326.7,11:36:40
BOCA,188.4,11:36:41
OJOS,189.9,11:36:41
BOCA,169.5,11:36:41
OJOS,703.7,11:36:42
BOCA,200.8,11:36:42
OJOS,188.2,11:36:42
OTRO,180.6,11:36:42
OJOS,162.5,11:36:42
BOCA,157.4,11:36:43
OTRO,173.1,11:36:43
BOCA,200.7,11:36:43
OTRO,418.3,11:36:43
OJOS,175.8,11:36:43
OTRO,469.6,11:36:44
OJOS,172.4,11:36:44
BOCA,189.5,11:36:44
OTRO,169.8,11:36:44
NARIZ,172.7,11:36:45
BOCA,174.7,11:36:45
OTRO,169.6,11:36:45
BOCA,172.3,11:36:45
OTRO,472.0,11:36:46
NARIZ,211.9,11:36:46
OTRO,383.7,11:36:46
BOCA,147.6,11:36:46
NARIZ,163.6,11:36:47
OJOS,368.4,11:36:47
OTRO,196.6,11:36:47
NARIZ,1460.2,11:36:49
OTRO,359.5,11:36:49
BOCA,142.0,11:36:49
OJOS,325.3,11:36:49
NARIZ,172.2,11:36:50
OTRO,2110.1,11:36:52
BOCA,173.4,11:36:52
OTRO,331.1,11:36:52
BOCA,870.7,11:36:53
NARIZ,1283.1,11:36:54
OTRO,722.4,11:36:55
BOCA,336.0,11:36:55
NARIZ,182.0,11:36:56
BOCA,182.6,11:36:56
OTRO,200.6,11:36:56
OJOS,530.0,11:36:57
OTRO,148432.1,11:39:25
OJOS,26733.8,11:39:52
NARIZ,182.7,11:39:52
OTRO,1350.4,11:39:53
OJOS,216.8,11:39:53
BOCA,383.6,11:39:54
NARIZ,549.3,11:39:54
OTRO,550.6,11:39:55
OJOS,1416.3,11:39:56
OTRO,416.8,11:39:57
OJOS,966.2,11:39:58
OTRO,266.7,11:39:58
OJOS,400.2,11:39:58
OTRO,200.0,11:39:59
OJOS,466.7,11:39:59
OTRO,199.9,11:39:59
OJOS,200.1,11:39:59
OTRO,399.5,11:40:00
OJOS,1183.1,11:40:01
OTRO,186.3,11:40:01
OJOS,514.1,11:40:02
OTRO,383.2,11:40:02
OJOS,233.3,11:40:02
OTRO,284.7,11:40:03
OJOS,453.8,11:40:03
OTRO,411.3,11:40:03
NARIZ,433.4,11:40:04
OTRO,383.4,11:40:04
OJOS,2033.3,11:40:06
OTRO,818.1,11:40:07
OJOS,648.8,11:40:08
NARIZ,199.7,11:40:08
OTRO,233.5,11:40:08
OJOS,616.3,11:40:09
OTRO,199.9,11:40:09
OJOS,400.0,11:40:09
OTRO,1417.2,11:40:11
OJOS,233.1,11:40:11
OTRO,633.1,11:40:12
OJOS,433.4,11:40:12
OTRO,234.5,11:40:12
OJOS,11247.9,11:40:24
BOCA,217.0,11:40:24
OTRO,233.2,11:40:24
OJOS,3317.5,11:40:27
OTRO,867.0,11:40:28
OJOS,1181.9,11:40:29
OTRO,216.6,11:40:30
OJOS,2013.6,11:40:32
OTRO,228.6,11:40:32
OJOS,888.6,11:40:33
OTRO,230.4,11:40:33
OJOS,200.1,11:40:33
OTRO,232.9,11:40:33
OJOS,216.2,11:40:34
BOCA,239.8,11:40:34
OJOS,207.8,11:40:34
OTRO,725.3,11:40:35
OJOS,866.2,11:40:36
BOCA,500.3,11:40:36
OJOS,2965.7,11:40:39
OTRO,425.1,11:40:40
OJOS,1177.1,11:40:41
OTRO,716.2,11:40:42
OJOS,180.2,11:40:42
NARIZ,234.8,11:40:42
BOCA,249.3,11:40:42
OJOS,232.8,11:40:42
OTRO,262.5,11:40:43
OJOS,5006.7,11:40:48
OTRO,252.1,11:40:48
OJOS,348.5,11:40:48
OTRO,801.4,11:40:49
OJOS,1386.1,11:40:50
OTRO,243.9,11:40:51
OJOS,181.9,11:40:51
OTRO,613.6,11:40:52
OJOS,228.1,11:40:52
OTRO,241.9,11:40:52
OJOS,200.2,11:40:52
OTRO,674.7,11:40:53
OJOS,227.4,11:40:53
NARIZ,223.0,11:40:53
OJOS,358.4,11:40:54
OTRO,1300.6,11:40:55
OJOS,549.8,11:40:56
OTRO,589.6,11:40:56
OJOS,177.1,11:40:56
BOCA,383.7,11:40:57
OJOS,199.7,11:40:57
BOCA,216.4,11:40:57
OTRO,200.0,11:40:57
OJOS,199.9,11:40:57
OTRO,185.1,11:40:58
OJOS,598.1,11:40:58
OTRO,950.4,11:40:59
OJOS,216.2,11:40:59
OTRO,114989.7,11:42:54
OJOS,3242.7,11:42:58
OTRO,493.8,11:42:58
OJOS,2278.2,11:43:00
OTRO,204.7,11:43:01
OJOS,3317.0,11:43:04
OTRO,2194.9,11:43:06
OJOS,2865.9,11:43:09
OTRO,172.0,11:43:09
OJOS,2849.4,11:43:12
OTRO,190.7,11:43:12
OJOS,335.8,11:43:13
OTRO,200.0,11:43:13
OJOS,632.7,11:43:13
OTRO,199.9,11:43:14
OJOS,1000.8,11:43:15
OTRO,433.8,11:43:15
OJOS,807.6,11:43:16
BOCA,629.2,11:43:16
OJOS,386.8,11:43:17
OTRO,211.5,11:43:17
OJOS,419.4,11:43:17
BOCA,799.5,11:43:18
OJOS,267.4,11:43:19
OTRO,186.8,11:43:19
OJOS,1141.0,11:43:20
OTRO,890.4,11:43:21
OJOS,595.2,11:43:21
BOCA,2820.8,11:43:24
OJOS,28398.8,11:43:53
OTRO,233.2,11:43:53
OJOS,400.1,11:43:53
OTRO,1466.9,11:43:55
OJOS,399.7,11:43:55
OTRO,3066.4,11:43:58
OJOS,200.0,11:43:58
OTRO,200.8,11:43:59
OJOS,183.9,11:43:59
OTRO,221.4,11:43:59
OJOS,1418.0,11:44:00
OTRO,1028.8,11:44:01
OJOS,178.0,11:44:02
OTRO,886.0,11:44:02
OJOS,216.4,11:44:03
OTRO,599.8,11:44:03
OJOS,650.2,11:44:04
OTRO,216.8,11:44:04
OJOS,432.9,11:44:05
OTRO,199.9,11:44:05
OJOS,399.8,11:44:05
NARIZ,200.6,11:44:05
OTRO,399.9,11:44:06
BOCA,216.3,11:44:06
NARIZ,183.7,11:44:06
OTRO,416.2,11:44:07
BOCA,217.6,11:44:07
OTRO,1415.6,11:44:08
BOCA,383.7,11:44:09
OTRO,535.6,11:44:09
BOCA,966.0,11:44:10
OTRO,1098.3,11:44:11
OJOS,399.7,11:44:12
OTRO,183.2,11:44:12
OJOS,203.3,11:44:12
OTRO,305.6,11:44:12
OJOS,4391.1,11:44:17
OTRO,218.4,11:44:17
OJOS,1435.9,11:44:18
OTRO,222.3,11:44:19
OJOS,437.4,11:44:19
BOCA,426.4,11:44:19
OJOS,442.6,11:44:20
BOCA,1058.6,11:44:21
OJOS,186.7,11:44:21
BOCA,213.4,11:44:21
OTRO,991.2,11:44:22
OJOS,483.7,11:44:23
OTRO,1117.8,11:44:24
OJOS,249.8,11:44:24
OTRO,1950.7,11:44:26
OJOS,232.8,11:44:26
OTRO,2348.3,11:44:29
OJOS,184.6,11:44:29
OTRO,249.2,11:44:29
OJOS,216.5,11:44:29
OTRO,233.7,11:44:30
OJOS,2503.3,11:44:32
OTRO,912.6,11:44:33
OJOS,589.6,11:44:34
OTRO,177.8,11:44:34
OJOS,223.4,11:44:34
OTRO,260.0,11:44:34
OJOS,215.7,11:44:34
NARIZ,250.8,11:44:35
OTRO,1349.5,11:44:36
OJOS,699.7,11:44:37
OTRO,269.7,11:44:37
OJOS,1296.9,11:44:38
OTRO,1750.0,11:44:40
OJOS,223.0,11:44:40
OTRO,2126.7,11:44:42
OJOS,267.3,11:44:43
OTRO,633.6,11:44:43
NARIZ,1465.5,11:44:45
OTRO,250.0,11:44:45
OJOS,450.2,11:44:46
OTRO,1883.3,11:44:47
OJOS,666.5,11:44:48
OTRO,716.8,11:44:49
BOCA,217.1,11:44:49
OJOS,215.7,11:44:49
OTRO,999.1,11:44:50
BOCA,200.5,11:44:50
OTRO,1917.6,11:44:52
OJOS,699.8,11:44:53
OTRO,1400.1,11:44:54
OJOS,3060.3,11:44:58
BOCA,839.5,11:44:58
OJOS,448.9,11:44:59
BOCA,211.2,11:44:59
OJOS,204.5,11:44:59
BOCA,483.3,11:45:00
OJOS,410.9,11:45:00
OTRO,405.4,11:45:01
OJOS,1557.9,11:45:02
OTRO,193.5,11:45:02
OJOS,553.2,11:45:03
BOCA,421.9,11:45:03
OJOS,792.2,11:45:04
OTRO,223.6,11:45:04
OJOS,3760.1,11:45:08
OTRO,399.8,11:45:08
OJOS,632.9,11:45:09
OTRO,416.8,11:45:09
OJOS,460.6,11:45:10
OTRO,215.3,11:45:10
OJOS,890.7,11:45:11
OTRO,607.0,11:45:12
OJOS,1238.6,11:45:13
OTRO,491.1,11:45:13
OJOS,7445.9,11:45:21
OTRO,3666.9,11:45:24
OJOS,1799.6,11:45:26
OTRO,184.1,11:45:26
OJOS,402.0,11:45:27
OTRO,1287.4,11:45:28
OJOS,177.6,11:45:28
OTRO,2010.5,11:45:30
OJOS,168.0,11:45:31
OTRO,216.7,11:45:31
OJOS,199.2,11:45:31
OTRO,3244.9,11:45:34
OJOS,691.5,11:45:35
OTRO,375.0,11:45:35
